q,nu,chi1z,chi2z,chieff,ecc,ecc_gi,m_ano_gi,E0,J0,Emrg_til,Jmrg_til,Heff_til,b_massless,b_massless_Heff,b_massless_EOB,a_f,A_220,A_320,A_440,v_kick,A_peak22,omega_peak22,Mf,af,v_kick_qc,A_peak22_qc,omega_peak22_qc,Mf_qc,af_qc,ID,catalog
1.0,0.25,0.0,0.0,0.0,0.474375,,,0.992804047565259,0.97464635554176,0.9681282174501554,2.781175039183583,0.8745444908464308,2.8727341988942423,3.1801412830258795,3.0787845115754955,0.682560963,0.9684076043962186,0.011229370175872692,0.03552380682900237,0.0,0.39285190028964634,0.35775590875773844,0.9498805151,0.682560963,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1296,RIT
0.3333333333333333,0.1875,0.0,0.0,0.0,0.5511,,,0.994301687771316,0.675619133043839,0.9840272427430706,3.159895189922491,0.9154923052280802,3.21118669551666,3.4515802829552498,3.396449028942802,0.5611961418,0.0,0.0,0.0,194.31,0.32527644415231344,0.34028419109501584,0.9704411772,0.5611961418,1.0,0.2849550865647949,0.33276172592,0.971248210181883,0.5405636817226854,1473,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.15,,,0.990208433057926,0.822238900416452,0.9755191823385376,2.8793162527070666,0.8911847689985103,2.951573177479403,3.23088584193687,3.151791114755413,0.6219643761,0.0,0.0,0.0,154.62,0.3402802618081682,0.3422813615816267,0.9618343738,0.6219643761,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1220,RIT
0.7000000000000002,0.24221453287197234,0.0,0.0,0.0,0.6156,,,0.99231658754873,0.808274404238456,0.9837018063900657,3.058821296925208,0.9332600820405543,3.109500538735718,3.2775657673444654,3.2241473658989923,0.7046768498,0.0,0.0,0.0,87.11,0.41361797313071746,0.37106781185852,0.9631616509,0.7046768498,1.0,0.38049934332302826,0.3562468440587541,0.9544415030841792,0.6690097871088613,1383,RIT
0.9000000000000008,0.24930747922437674,0.0,0.0,0.0,0.5511,,,0.992428628978464,0.899041635465382,0.9672264513067597,2.800248965771843,0.8706958329266431,2.8951327395860607,3.2161047060021546,3.1107015418174337,0.682529989,0.0,0.0,0.0,26.19,0.40248418415207193,0.36222184610704034,0.947617572,0.682529989,1.0,0.3935482092334095,0.35949478713273836,0.9518434592263939,0.6848348051898036,1335,RIT
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.12,,,0.989546843702848,0.921602090441222,0.971040696782402,2.841123347948756,0.8834617377322913,2.9258540423310557,3.2158985801031714,3.122768398004921,0.6767846729,0.0,0.0,0.0,71.66,0.38825965446427,0.3645620461498993,0.9530203218,0.6767846729,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1258,RIT
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.35,,,0.986893051564203,0.79206129850498,0.9785122215720303,2.9679819498274997,0.9132009258552366,3.033157771968636,3.250086444062578,3.180249306680813,0.6947608839,0.0,0.0,0.0,64.41,0.40146846039931766,0.3592784785524614,0.9592314814,0.6947608839,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1274,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.5511,,,0.993246954831763,0.800675366566148,0.978395834786559,3.0511464734954026,0.9038314214372972,3.1185194836413244,3.3757915482108234,3.302860389877139,0.6332926598,0.0,0.0,0.0,182.76,0.379484038925188,0.3181550239155868,0.9577299215,0.6332926598,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1427,RIT
0.4000000000000005,0.20408163265306134,0.0,0.0,0.0,0.51,,,0.993976907966008,0.768872355132617,0.978059916696716,2.9715418899435653,0.8936729415895284,3.038200256666896,3.325088801120287,3.252136075832891,0.5850053679,0.0,0.0,0.0,220.14,0.32638811159175585,0.33758401168868346,0.9647949004,0.5850053679,1.0,0.3130205025590105,0.33958563891945026,0.9667043606611544,0.5806968749960989,1449,RIT
0.7000000000000002,0.24221453287197234,0.0,0.0,0.0,0.36,0.22588395675394246,1.9991839810264693,0.99361279006017,1.0429347151464,0.9700823256617959,2.7978503970247983,0.8783304190303156,2.8841370706512857,3.185418990855001,3.0901186628558706,0.6670346209,0.0,0.0,0.0,88.74,0.378461604295042,0.3662667853208461,0.9538186506,0.6670346209,1.0,0.38049934332302826,0.3562468440587541,0.9544415030841792,0.6690097871088613,1377,RIT
1.0,0.25,0.0,0.0,0.0,0.006,,,0.990666446746757,0.999790178211425,0.9697646156989461,2.8088422336763084,0.8808868197234494,2.896416499638801,3.1886528107641934,3.0922426676281023,0.6863483955,0.0,0.0,0.0,0.0,0.39315926357338055,0.35734866179268465,0.9516065947,0.6863483955,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1093,RIT
1.0,0.25,0.0,0.0,0.0,0.7975,,,0.991115261411447,0.604952910336268,0.9896605460803097,2.35967075159381,0.9588559929359537,2.384323353032127,2.460922984241517,2.4354783844460446,0.5806936086,0.5169206402388842,0.00770734138161275,0.0135035254700012,0.0,0.270961604966723,0.2979864681199178,0.9839921446,0.5806936086,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1319,RIT
0.9999999312581159,0.24999999999999972,-6.39273815009e-06,-6.60907033441e-06,-6.50090423853223e-06,0.3326288,0.12108333937036309,1.5030120035160586,0.9923367527462573,1.0668013504627096,0.9695776426729749,2.800940633144393,0.8801616103425657,2.888825515223964,3.182302659228963,3.0854895106071574,0.685296767665,0.0,0.0,0.0,,0.3929622332803371,0.35831708618525226,0.951250753665,0.685296767665,1.0,0.39483117900181675,0.3598139259591083,0.9515841192798171,0.6863678913176051,1361,SXS
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.16,,,0.989085871291315,0.900413003097076,0.970142218539046,2.809912757401404,0.8799008452250519,2.896392615129048,3.193442502811455,3.0980933944543882,0.6721552425,0.0,0.0,0.0,68.19,0.3813957424746975,0.3567324824445137,0.95304318,0.6721552425,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1262,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.6636,,,0.992723678809596,0.693121959116964,0.9883871233032353,2.9562799146331677,0.948045487401201,2.991014193662443,3.1182891052379507,3.0820767983539574,0.6363351755,0.0,0.0,0.0,189.49,0.32911585336864135,0.3518230439031864,0.9774100507,0.6363351755,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1431,RIT
1.0,0.25,0.0,0.0,0.0,0.414775,0.3153014183471421,5.996198620858905,0.99311531605125,1.02841994757164,0.9708079651270062,2.8345512613373827,0.8849362103080769,2.919785748736159,3.203113657594119,3.1096082519994686,0.6915307195,0.9593782280029154,0.01256384272080224,0.02704409777107247,0.0,0.4007697279842693,0.3670810399885909,0.9517431076,0.6915307195,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1288,RIT
1.0,0.25,0.0,0.0,0.0,0.08,0.08915057510217861,4.781416471701508,0.98979721533426,0.961854956924981,0.9703219589921029,2.8219080608654052,0.8830494082045446,2.9082182823076477,3.1956400566566647,3.10079972000873,0.687538035,0.9513278842850081,0.012058462165527627,0.033347831177981874,0.0,0.3943112360417408,0.359204548531892,0.9518430766,0.687538035,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1102,RIT
0.6,0.23437499999999994,0.0,0.0,0.0,0.51,,,0.993083479638403,0.883025469045059,0.9724311088446413,2.8811116300596336,0.8839941577574798,2.962792534972191,3.2591975917221556,3.1693451280621603,0.6529473204,0.0,0.0,0.0,155.89,0.37651890113350595,0.34892673024907594,0.9545170669,0.6529473204,1.0,0.36626671098524083,0.35271135357968747,0.9571899292820022,0.6513011211070794,1403,RIT
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.04,0.039677269565857154,3.933260166482892,0.990468089451221,0.962581989767275,0.970944830758834,2.8236587955110903,0.8830816397703225,2.908155753096994,3.1975059477462193,3.104601871284818,0.6753015718,0.0,0.0,0.0,73.35,0.3839982301558525,0.3599848252269169,0.9536649939,0.6753015718,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1250,RIT
0.7999999999999985,0.24691358024691354,0.0,0.0,0.0,0.19,0.06821488367159256,4.408643132251662,0.994366681600048,1.19606904263124,0.9706912576988103,2.8236991491153756,0.8830390734901187,2.9089570208033373,3.197705779830334,3.103985045174262,0.6800966454,0.0,0.0,0.0,57.8,0.38939682759128896,0.3595677544797127,0.9530330214,0.6800966454,1.0,0.38912560461451023,0.35839337268904126,0.9527324493167657,0.6795146807490542,1353,RIT
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.01,,,0.990813317743105,0.97750663156003,0.9708883644932801,2.823286457158343,0.8828577749630575,2.9079413868883424,3.197894991949843,3.1047990385554343,0.6749407378,0.0,0.0,0.0,73.18,0.3840852216499411,0.35657091948988295,0.9535034415,0.6749407378,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1246,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.23,,,0.989369948514191,0.782589324505664,0.9740640459142095,2.8607981928381694,0.884801722471208,2.936971346841123,3.23326471929564,3.149406913988782,0.6184841293,0.0,0.0,0.0,139.51,0.3415565549258355,0.3352905371623933,0.9603210151,0.6184841293,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1228,RIT
1.0,0.25,0.0,0.0,0.0,0.185,,,0.988562507209312,0.905304081091307,0.970786659175597,2.855561690824344,0.8848534752666335,2.9414925141733193,3.227157682760839,3.1328816254802563,0.6908829013,1.0120376672585911,0.012598607480265185,0.03376590972528445,0.0,0.4027129214281199,0.3584234841358196,0.9508997624,0.6908829013,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1114,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.008,,,0.991694343583614,0.888268768867245,0.9748777868864904,2.87518522920871,0.8883700735705782,2.9492776098543736,3.236472405753868,3.1551650562405262,0.6234957255,0.0,0.0,0.0,146.53,0.3444583473473855,0.34943873111626544,0.961275639,0.6234957255,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1204,RIT
0.4000000000000005,0.20408163265306134,0.0,0.0,0.0,0.7975,,,0.992745463508584,0.494275085442392,0.9919074309244731,2.3770098469877246,0.9605068612318114,2.3964029030131515,2.47474530680531,2.4547182594656523,0.4784970576,0.0,0.0,0.0,116.6,0.21227691345763725,0.2639311310472827,0.9884845201,0.4784970576,1.0,0.3130205025590105,0.33958563891945026,0.9667043606611544,0.5806968749960989,1457,RIT
1.0,0.25,0.0,0.0,0.0,0.5376,,,0.992473809647863,0.914151064508136,0.971220481756756,2.783121718184966,0.8865384483676504,2.865592077661727,3.1393130476285855,3.048965130503105,0.6849340991,0.8672288959934775,0.012391362129230045,0.024217035628099112,0.0,0.3813077322271488,0.3625775457209457,0.954648537,0.6849340991,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1307,RIT
1.0,0.25,0.0,0.0,0.0,0.5644,,,0.992333794152879,0.887264268493197,0.9739490898505989,2.988262690789307,0.89715365924162,3.068191881823821,3.330825951616068,3.2440549040272244,0.7036044709,1.3014351567936777,0.009394193585855528,0.054328489503435974,0.0,0.44434541854490894,0.36504353548322754,0.9471965554,0.7036044709,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1311,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.07,0.08300675457728979,1.1260188722544058,0.991045943143385,0.860062537194746,0.9747286550942308,2.8763156630624023,0.8877158898890677,2.950888586305424,3.2401308750053324,3.158248410123241,0.6231431265,0.0,0.0,0.0,145.58,0.3449891199102207,0.3481462339366601,0.9609974369,0.6231431265,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1212,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.13,,,0.990417897397493,0.831856056652837,0.975553722924742,2.904605213563208,0.8913363992027294,2.977391347403305,3.258708178148318,3.1790448951178947,0.6260749935,0.0,0.0,0.0,142.46,0.3484652131328848,0.347202403912533,0.9611501969,0.6260749935,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1218,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.4671,0.4178273390964866,6.142749873989314,0.993637457887452,0.872377638198936,0.9760217228747607,2.890081716514288,0.8933914079276867,2.9610833947444135,3.234955799740821,3.157387133086736,0.6281704195,0.0,0.0,0.0,131.43,0.34721519296011594,0.3568670636426958,0.9624799536,0.6281704195,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1425,RIT
1.0,0.25,0.0,0.0,0.0,0.3,,,0.987208378409897,0.839005279763151,0.9759245538761684,2.989405134834632,0.9048574697167966,3.063151882961997,3.3037304049335634,3.224191621561921,0.7043995768,1.2091683432252631,0.013540274544898348,0.037927981197273315,0.0,0.4223707956797874,0.35265838501581115,0.9517028262,0.7043995768,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1124,RIT
1.0,0.25,0.0,0.0,0.0,0.002,,,0.990713391249364,1.00179980873818,0.9697317800608483,2.8083143270707547,0.8807594505199627,2.8959701897101278,3.1885145545845077,3.0920038947671573,0.6863725675,0.0,0.0,0.0,0.0,0.3932477205411836,0.36583438168867133,0.9516130044,0.6863725675,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1091,RIT
0.9999997899019952,0.24999999999999717,3.64588269016e-06,3.37933327344e-06,3.512607995800376e-06,0.0,0.17495016492676296,3.838064021601223,0.9925110984794377,1.060810909613465,0.970128820347809,2.796956864391501,0.8822998561388615,2.8830777992851924,3.1700751676778007,3.0753812828331477,0.686065767534,0.0,0.0,0.0,,0.39138070999028124,0.3598814850636245,0.952282055784,0.686065767534,1.0,0.3948311655308722,0.3598146599267098,0.9515838475285563,0.6863709535952803,1363,SXS
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.75,,,0.99232158423958,0.597518930273234,0.9904503555913701,2.608631180138417,0.9572317905049106,2.6337828699964234,2.725182349786402,2.699157827397267,0.5690175626,0.0,0.0,0.0,144.97,0.2653629682259138,0.31250962369140645,0.9845741559,0.5690175626,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1433,RIT
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.14,,,0.98931638691787,0.911069149201078,0.971342607957471,2.8274924691704877,0.8846590266519765,2.9109116042135836,3.196138154912897,3.1045451707854728,0.6759688971,0.0,0.0,0.0,75.17,0.38336827889629077,0.36144147680772676,0.9542565207,0.6759688971,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1260,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.17,,,0.989998903948431,0.812507919792853,0.974718720356749,2.8904053328343946,0.887672313581271,2.965373776525499,3.256162537246649,3.173842581578639,0.6231598142,0.0,0.0,0.0,149.62,0.3470784074192068,0.3442595579342935,0.9603217179,0.6231598142,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1222,RIT
0.3333333333333333,0.1875,0.0,0.0,0.0,0.4671,,,0.994631674989564,0.736122338988055,0.9819381413248942,3.028076217809977,0.904540035702901,3.0837749246854815,3.3476420039903667,3.2871773672194444,0.5483060622,0.0,0.0,0.0,167.08,0.2967083104806666,0.3313217427407693,0.9712947358,0.5483060622,1.0,0.2849550865647949,0.33276172592,0.971248210181883,0.5405636817226854,1471,RIT
1.0,0.25,0.0,0.0,0.0,0.459775,,,0.992880327665982,0.98808975354923,0.9721853773915045,2.8707023647902132,0.8902888160277238,2.95283433751356,3.224461897206197,3.1347747064199334,0.6937325884,1.0612579348571516,0.012159495728706449,0.04530436827431982,0.0,0.4043956336251979,0.3527587049769494,0.9516655314,0.6937325884,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1294,RIT
1.0,0.25,0.0,0.0,0.0,0.8775,,,0.990696018725712,0.47051893026155,0.9902846719942671,1.8591522497399466,0.9613274631735862,1.8773917261547897,1.9339427208314768,1.9151538329542994,0.4603042571,0.45846366627620266,0.0042963967893918185,0.006024223829094544,0.0,0.2156016014988553,0.20965970669813583,0.9873396825,0.4603042571,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1321,RIT
0.9999999906619262,0.25,-1.53097683215e-05,-1.53022326944e-05,-1.5306000507967592e-05,0.2177783,0.07910848711439333,5.153297516197846,0.9922501374675801,1.0720528855599532,0.970166473018654,2.8155692222196596,0.8824459707389094,2.902150610769996,3.190642051277161,3.095453945552567,0.687599587625,0.0,0.0,0.0,,0.39527438859452363,0.3594046409847351,0.95166040782,0.687599587625,1.0,0.3948311908474935,0.3598132805696843,0.951584358234024,0.6863651985865514,1359,SXS
0.9000000000000008,0.24930747922437674,0.0,0.0,0.0,0.6156,,,0.992091903239278,0.831948976102293,0.9829477689485436,3.0505858917459827,0.9321847791645109,3.103507620765227,3.2725120168558544,3.216708385825761,0.7210908347,0.0,0.0,0.0,25.83,0.4296646224470761,0.3676232096211507,0.9602027832,0.7210908347,1.0,0.3935482092334095,0.35949478713273836,0.9518434592263939,0.6848348051898036,1337,RIT
0.7000000000000002,0.24221453287197234,0.0,0.0,0.0,0.5511,,,0.992643829018267,0.873457823935107,0.9718972965841176,2.9036062482466045,0.8856062759005157,2.9875648985255694,3.278664940911937,3.186525592477437,0.6695189529,0.0,0.0,0.0,93.41,0.3948298811707611,0.3400701943230757,0.9501884459,0.6695189529,1.0,0.38049934332302826,0.3562468440587541,0.9544415030841792,0.6690097871088613,1381,RIT
1.0,0.25,0.0,0.0,0.0,0.14,,,0.989091862573493,0.929961350306387,0.9703192222658618,2.813404792312348,0.8830387861972537,2.8994631125028785,3.186048944042519,3.0914845334843073,0.6870764893,0.9126074444433789,0.011361036722230313,0.031523076623439845,0.0,0.3918801894954527,0.36422700649818296,0.9524114306,0.6870764893,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1108,RIT
1.0,0.25,0.0,0.0,0.0,0.19,0.07254230906547987,0.9049442251375481,0.994288400442046,1.20990582067254,0.9697881517918282,2.819282928009645,0.8809781187116201,2.9071121592902527,3.2001736117267976,3.1034904523295106,0.6861699297,0.9820918131421399,0.0124832493686142,0.0347420737472333,0.0,0.3953690617246512,0.36080332620019817,0.9513038244,0.6861699297,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1282,RIT
0.6,0.23437499999999994,0.0,0.0,0.0,0.6975,,,0.992162599443122,0.693805725678242,0.9890661442420856,2.840501475719001,0.9536039203965996,2.87190244277915,2.9787015499450225,2.946132856852047,0.6446958806,0.0,0.0,0.0,149.71,0.3237012940536983,0.32676943610481146,0.9784618217,0.6446958806,1.0,0.36626671098524083,0.35271135357968747,0.9571899292820022,0.6513011211070794,1409,RIT
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.22,,,0.988393972937275,0.867659680236022,0.9709787832165931,2.802485993759276,0.8832162531409172,2.886248435290614,3.173046220325997,3.080960558102146,0.6712913813,0.0,0.0,0.0,79.56,0.3742098847666339,0.35911836814760534,0.9547050226,0.6712913813,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1268,RIT
0.4000000000000005,0.20408163265306134,0.0,0.0,0.0,0.6975,,,0.993174040934082,0.604113993318486,0.9907650245994883,2.853507140288259,0.9549575682255806,2.8801048376145237,2.988098356653059,2.9605033418350586,0.5679369817,0.0,0.0,0.0,193.94,0.271570552148341,0.3209050060794745,0.9838343235,0.5679369817,1.0,0.3130205025590105,0.33958563891945026,0.9667043606611544,0.5806968749960989,1455,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.015,,,0.991621167840179,0.885129207728305,0.9749703306565994,2.876998519442818,0.8887760777364373,2.9508575071256646,3.2370341546208667,3.1560122600774125,0.6233405514,0.0,0.0,0.0,145.85,0.34430729798991866,0.352898504381443,0.9612916067,0.6233405514,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1206,RIT
1.0,0.25,0.0,0.0,0.0,0.5239,,,0.992545282857255,0.927594462515605,0.972056583283085,2.8871870268091446,0.8897880022079703,2.970184119383028,3.2448032785840173,3.154132388406132,0.6999027355,0.9751463809418257,0.013808196495331824,0.0472377628425098,0.0,0.4166726809905986,0.3777326370162868,0.9512302689,0.6999027355,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1305,RIT
1.0,0.25,0.0,0.0,0.0,0.5904,,,0.992191802634389,0.860377472478234,0.9807690440359067,3.083902015426415,0.9238158354782127,3.1443712810673814,3.338221642228113,3.2740244488280403,0.720545532,1.2134713226978486,0.012910121649050005,0.043644841522826015,0.0,0.44646193901981907,0.36530381904200837,0.9534677094,0.720545532,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1313,RIT
1.0,0.25,0.0,0.0,0.0,0.05,0.05407568002891239,2.1580099069051393,0.990149691440415,0.977411571810917,0.9696685369959908,2.8050493895272384,0.8805141432798902,2.8927920031490473,3.185694870361206,3.089068084258783,0.6857028489,0.9286921962957236,0.011215145090324724,0.03210889926567502,0.0,0.3921006086804867,0.36664790986074536,0.9516517268,0.6857028489,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1099,RIT
0.4999999999999993,0.22222222222222207,0.0,0.0,0.0,0.05,0.05105177172241526,4.174445604281239,0.991255168370738,0.869261328668103,0.9754731568322047,2.8889407903675877,0.8909827293254208,2.9615789733766364,3.242420638787081,3.1628942962955278,0.6236675949,0.0,0.0,0.0,147.73,0.3443737766636281,0.3463698817834313,0.9614181026,0.6236675949,1.0,0.34458193947681726,0.34734341239901223,0.9612091161354085,0.6233940746778821,1210,RIT
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.06,0.07031191941121928,1.1070724671670362,0.990237865624721,0.952502319443191,0.9708607039225645,2.8265149428480267,0.882748117276244,2.9113496214524597,3.201949556765248,3.1086470006056524,0.6745695528,0.0,0.0,0.0,72.19,0.38438129772303853,0.35224227271903885,0.9532902758,0.6745695528,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1252,RIT
0.6,0.23437499999999994,0.0,0.0,0.0,0.4375,0.3596770497184574,0.7315569400089412,0.993439321709694,0.946098716833981,0.9735757608652003,2.885197115511845,0.8887461592410745,2.963505493345294,3.2463680270366475,3.1605852219706634,0.6570111906,0.0,0.0,0.0,117.47,0.37638882784917604,0.35673255056485687,0.9565833505,0.6570111906,1.0,0.36626671098524083,0.35271135357968747,0.9571899292820022,0.6513011211070794,1401,RIT
1.0,0.25,0.0,0.0,0.0,0.06,0.060681156594867725,0.7928080322681756,0.990032219471062,0.972253691101401,0.969553385471023,2.8084070662867133,0.8800675345566442,2.8965986900477367,3.1911267669946692,3.093967760406882,0.686170769,0.9327853725266319,0.01096301323871099,0.034753442338211864,0.0,0.39367319031190007,0.3636634809339796,0.9513497823,0.686170769,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1100,RIT
0.7000000000000002,0.24221453287197234,0.0,0.0,0.0,0.84,,,0.991177320017647,0.52146735757321,0.9904764543761398,2.117736068181502,0.9608685880617858,2.138098345321471,2.2039809548288902,2.1829912416514583,0.5065768484,0.0,0.0,0.0,50.63,0.23147384220062578,0.2482487089845602,0.9866987272,0.5065768484,1.0,0.38049934332302826,0.3562468440587541,0.9544415030841792,0.6690097871088613,1389,RIT
1.0,0.25,0.0,0.0,0.0,0.2,,,0.988385978597878,0.896934372162318,0.9715276123550731,2.851946589694296,0.8877318031366985,2.9355280832223727,3.2126218522500487,3.1211508375162222,0.691245008,0.9688792430859811,0.012739097008949441,0.03447018099345109,0.0,0.399047705671545,0.3566564156521892,0.9523664795,0.691245008,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1116,RIT
0.3333333333333333,0.1875,0.0,0.0,0.0,0.75,,,0.99351956626746,0.504193382868529,0.9923465820148065,2.6265682349978143,0.9593379702305844,2.6468254968591447,2.7378966709370403,2.716942403314089,0.4844121793,0.0,0.0,0.0,150.29,0.2157799228742605,0.3033960177786241,0.9884954793,0.4844121793,1.0,0.2849550865647949,0.33276172592,0.971248210181883,0.5405636817226854,1479,RIT
0.7500000000000013,0.24489795918367355,0.0,0.0,0.0,0.006,,,0.990859338954104,0.979479401743493,0.9707712618091495,2.820493925286096,0.8823935539571619,2.9054155559052757,3.196412658090456,3.1029855493572094,0.6749850184,0.0,0.0,0.0,72.81,0.3841477067033899,0.354840971014454,0.9535159748,0.6749850184,1.0,0.38541656682543507,0.3574701254265389,0.9534713184168965,0.6750187370840793,1244,RIT
1.0,0.25,0.0,0.0,0.0,0.36,0.22470209810305353,0.04487965077759526,0.993401267889143,1.07547184059779,0.9702295044764546,2.8291536386041956,0.8826905827132534,2.9159633113103838,3.2051476406464174,3.1097288071582514,0.6894482552,0.990160318946083,0.011074051558772773,0.03128927922871756,0.0,0.40027650411847643,0.3603093144885179,0.9510237512,0.6894482552,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1285,RIT
0.9000000000000008,0.24930747922437674,0.0,0.0,0.0,0.19,0.06882090285884224,2.9868527830386213,0.994311987992668,1.20766786853559,0.9699605242888995,2.8052945836847387,0.8813180785724757,2.8921739735144016,3.1830671035690594,3.0874494366245933,0.6841650489,0.0,0.0,0.0,27.65,0.39193989264452295,0.35582137462813535,0.9521084177,0.6841650489,1.0,0.3935482092334095,0.35949478713273836,0.9518434592263939,0.6848348051898036,1330,RIT
0.7000000000000002,0.24221453287197234,0.0,0.0,0.0,0.6975,,,0.991900926153651,0.717017616663164,0.9878687632694988,2.818948522496282,0.9502191171800216,2.8535658048003785,2.9666299820004824,2.930641091397032,0.664138202,0.0,0.0,0.0,112.77,0.33888573845070624,0.34368877928389807,0.9768218144,0.664138202,1.0,0.38049934332302826,0.3562468440587541,0.9544415030841792,0.6690097871088613,1386,RIT
0.7000000000000002,0.24221453287197234,0.0,0.0,0.0,0.8775,,,0.990986818421025,0.456283937876559,0.9906019943539419,1.8616240185873942,0.9613819853000292,1.8792855548423582,1.9364041006098285,1.9182057639392474,0.4467482464,0.0,0.0,0.0,35.92,0.20816440816949688,0.20880333409893215,0.9878814931,0.4467482464,1.0,0.38049934332302826,0.3562468440587541,0.9544415030841792,0.6690097871088613,1390,RIT
0.3333333333333333,0.1875,0.0,0.0,0.0,0.64,,,0.99395224315437,0.605032059442245,0.9906812209650111,3.0767445035293925,0.9505314175272671,3.1056857023416384,3.236867763438374,3.2067041079854133,0.557918333,0.0,0.0,0.0,209.38,0.28094764774677267,0.332042701773851,0.9824336571,0.557918333,1.0,0.2849550865647949,0.33276172592,0.971248210181883,0.5405636817226854,1476,RIT
1.0,0.25,0.0,0.0,0.0,0.4375,0.3638979090594643,5.815840945488542,0.992996625198657,1.00825485056045,0.9713999276294741,2.8382703562661926,0.8872356387970952,2.9218350501553756,3.199003998660705,3.107512252785407,0.6916352642,0.9666596774856175,0.010059385955195085,0.03151568191974222,0.0,0.39980236365601424,0.35941263340808405,0.9523627935,0.6916352642,1.0,0.39483117025625,0.35981440246,0.9515839428556587,0.686369879389307,1293,RIT
